index,book_name,author,author_rating,book_average_rating,book_ratings_count,genre,gross_sales,publisher_revenue,sale_price,sales_rank,publisher,units_sold,author_rating_score,author_popularity_score,profit_margin,revenue_per_unit,rating_weighted
401,Good to Great: Why Some Companies Make the Leap... and Others Don't,James C. Collins,Excellent,4.04,85277,fiction,1032.93,0.0,4.99,436,"Amazon Digital Services,  Inc.",5589,4,4.384334802568172,1032.93,0.0,344519.08
402,Fire,Kristin Cashore,Excellent,4.12,98180,fiction,2457.95,1474.77,11.99,439,Penguin Group (USA) LLC,5535,4,4.432810980477185,983.1799999999998,0.26644444444444443,404501.60000000003
403,En attendant Godot,Samuel Beckett,Intermediate,3.81,98950,fiction,1621.97,973.182,7.99,444,Penguin Group (USA) LLC,5481,2,3.7411680750199467,648.788,0.17755555555555555,376999.5
404,White Fang,Jack London,Intermediate,3.94,100223,fiction,1703.17,1021.902,8.39,444,Random House LLC,5481,2,3.7823886926823245,681.268,0.18644444444444444,394878.62
405,Wolves of the Calla,"Stephen King, Bernie Wrightson",Excellent,4.17,98182,fiction,603.98,0.0,2.99,445,"Amazon Digital Services,  Inc.",5454,4,4.4478145191664105,603.98,0.0,409418.94
406,His Dark Materials,Philip Pullman,Excellent,4.25,88227,fiction,603.98,0.0,2.99,445,"Amazon Digital Services,  Inc.",5454,4,4.453242573806487,603.98,0.0,374964.75
407,The Edge of Never,J.A. Redmerski,Excellent,4.26,117508,fiction,600.99,360.594,2.99,447,Simon and Schuster Digital Sales Inc,5427,4,4.506028452177236,240.39600000000002,0.06644444444444444,500584.07999999996
408,Reconstructing Amelia,Kimberly McCreight,Intermediate,3.82,86965,nonfiction,198.99,119.394,0.99,447,"Amazon Digital Services,  Inc.",5427,2,3.721739798066071,79.596,0.022000000000000002,332206.3
409,The One Plus One,Jojo Moyes,Intermediate,3.94,87412,fiction,399.99,239.994,1.99,448,Hachette Book Group,5427,2,3.758630410163245,159.996,0.044222222222222225,344403.27999999997
410,The Hours,Michael Cunningham,Intermediate,3.91,97462,fiction,500.0,300.0,2.5,449,HarperCollins Publishers,5400,2,3.768535910092453,200.0,0.05555555555555555,381076.42000000004
411,Wallbanger,Alice Clayton,Excellent,4.1,134805,nonfiction,1898.0,0.0,9.49,450,"Amazon Digital Services,  Inc.",5400,4,4.481883688953611,1898.0,0.0,552700.5
412,Holidays on Ice,David Sedaris,Intermediate,3.95,82591,fiction,595.01,0.0,2.99,452,"Amazon Digital Services,  Inc.",5373,2,3.7517751931455106,595.01,0.0,326234.45
413,Desperation,Stephen King,Intermediate,3.8,94821,fiction,196.02,117.612,0.99,453,"Amazon Digital Services,  Inc.",5346,2,3.7307636445138397,78.40800000000002,0.022,360319.8
414,Passion,Lauren Kate,Intermediate,3.89,119735,fiction,790.02,0.0,3.99,454,"Amazon Digital Services,  Inc.",5346,2,3.798289898260315,790.02,0.0,465769.15
415,The Kill Order,James Dashner,Intermediate,3.69,96568,fiction,1059.86,635.916,5.38,455,Random House LLC,5319,2,3.7009350936733023,423.94399999999985,0.11955555555555557,356335.92
416,Angelfall,Susan Ee,Excellent,4.19,73886,fiction,194.04,0.0,0.99,457,"Amazon Digital Services,  Inc.",5292,4,4.4044272133827675,194.04,0.0,309582.34
417,Empire Falls,Richard Russo,Intermediate,3.91,90811,fiction,586.04,0.0,2.99,458,"Amazon Digital Services,  Inc.",5292,2,3.7562572961901024,586.04,0.0,355071.01
418,The Fires of Heaven,Robert Jordan,Excellent,4.13,93227,children,1480.05,888.03,7.59,459,Random House LLC,5265,4,4.4268185469983,592.02,0.16866666666666666,385027.51
419,I'll Give You the Sun,Jandy Nelson,Excellent,4.14,140937,fiction,583.05,349.83,2.99,460,Simon and Schuster Digital Sales Inc,5265,4,4.50161124171585,233.21999999999997,0.06644444444444444,583479.1799999999
420,Survivor,Chuck Palahniuk,Intermediate,3.93,49551,fiction,192.06,115.236,0.99,462,HarperCollins Publishers,5238,2,3.6570244752050844,76.824,0.022000000000000002,194735.43000000002
421,Shopaholic and Baby,Sophie Kinsella,Intermediate,3.77,98130,fiction,191.07,0.0,0.99,463,"Amazon Digital Services,  Inc.",5211,2,3.7277224898110424,191.07,0.0,369950.1
422,The Dark Tower,Stephen King,Excellent,4.27,93296,fiction,770.07,0.0,3.99,463,"Amazon Digital Services,  Inc.",5211,4,4.468947071627676,770.07,0.0,398373.92
423,Twilight Director's Notebook,Catherine Hardwicke,Excellent,4.2,88847,fiction,1726.08,1035.648,8.99,465,HarperCollins Publishers,5184,4,4.439459062451396,690.432,0.19977777777777775,373157.4
424,Shopaholic Abroad,Sophie Kinsella,Intermediate,3.75,93498,fiction,1468.79,881.274,7.69,468,Penguin Group (USA) LLC,5157,2,3.713322786394764,587.516,0.1708888888888889,350617.5
425,"Surely You're Joking, Mr. Feynman! Adventures of a Curious Character",Richard Feynman,Excellent,4.29,91625,fiction,948.1,0.0,4.99,470,"Amazon Digital Services,  Inc.",5130,4,4.4718074910143235,948.1,0.0,393071.25
426,Linger,Maggie Stiefvater,Intermediate,3.91,125363,fiction,376.11,0.0,1.99,471,"Amazon Digital Services,  Inc.",5103,2,3.8122691363012944,376.11,0.0,490169.33
428,A Portrait of the Artist as a Young Man,"James Joyce, Seamus Deane",Intermediate,3.6,92569,fiction,565.11,339.066,2.99,472,Random House LLC,5103,2,3.666588105491714,226.04400000000004,0.06644444444444444,333248.4
429,The Gathering Storm,"Robert Jordan, Brandon Sanderson",Excellent,4.34,94095,fiction,750.12,0.0,3.99,473,"Amazon Digital Services,  Inc.",5076,4,4.491428464823185,750.12,0.0,408372.3
430,Middlemarch,"George Eliot, Michel Faber",Intermediate,3.93,95995,nonfiction,186.12,0.0,0.99,474,"Amazon Digital Services,  Inc.",5076,2,3.7719012548236615,186.12,0.0,377260.35000000003
431,Point of Retreat,Colleen Hoover,Excellent,4.3,109344,fiction,185.13,0.0,0.99,475,"Amazon Digital Services,  Inc.",5049,4,4.505519571567456,185.13,0.0,470179.19999999995
433,The Hobbit and The Lord of the Rings,J.R.R. Tolkien,Famous,4.59,90907,fiction,184.14,110.484,0.99,477,"Amazon Digital Services,  Inc.",5022,3,4.26044084131069,73.65599999999999,0.022,417263.13
434,Thoughtless,S.C. Stephens,Excellent,4.12,90483,fiction,1114.14,668.484,5.99,478,Penguin Group (USA) LLC,5022,4,4.418628716428894,445.65600000000006,0.13311111111111112,372789.96
436,The Dark Half,Stephen King,Intermediate,3.74,94624,fiction,550.16,330.096,2.99,482,Macmillan,4968,2,3.712402357003252,220.06399999999996,0.06644444444444444,353893.76
437,Cleopatra: A Life,Stacy Schiff,Intermediate,3.62,73994,fiction,181.17,0.0,0.99,483,"Amazon Digital Services,  Inc.",4941,2,3.633680949807129,181.17,0.0,267858.28
438,The World Is Flat: A Brief History of the Twenty-first Century,Thomas L. Friedman,Intermediate,3.66,78271,fiction,544.18,326.508,2.99,485,Hachette Book Group,4914,2,3.6554425724080692,217.67199999999997,0.06644444444444444,286471.86
439,Steelheart,Brandon Sanderson,Excellent,4.16,76261,fiction,1243.06,745.836,6.83,486,Penguin Group (USA) LLC,4914,4,4.400923276250089,497.22399999999993,0.1517777777777778,317245.76
441,Voyage au centre de la Terre,Jules Verne,Intermediate,3.84,89410,nonfiction,1726.2,1035.72,9.59,489,Macmillan,4860,2,3.7325563808759656,690.48,0.2131111111111111,343334.39999999997
442,The Happiness Project,Gretchen Rubin,Intermediate,3.57,94456,fiction,177.21,106.326,0.99,491,"Amazon Digital Services,  Inc.",4833,2,3.6610936592227787,70.88400000000001,0.022,337207.92
443,The Man in the High Castle,Philip K. Dick,Intermediate,3.66,84180,fiction,2280.46,1368.276,12.74,492,Hachette Book Group,4833,2,3.6680856321994053,912.184,0.28311111111111115,308098.8
444,Helter Skelter: The True Story of The Manson Murders,"Vincent Bugliosi, Curt Gentry",Intermediate,4.0,92158,fiction,176.22,0.0,0.99,493,"Amazon Digital Services,  Inc.",4806,2,3.785815101462739,176.22,0.0,368632.0
447,Shadow of Night,Deborah Harkness,Excellent,4.04,97925,fiction,1242.44,745.464,6.98,494,"Amazon Digital Services,  Inc.",4806,4,4.408359206067086,496.976,0.15511111111111112,395617.0
448,Leaving Time,Jodi Picoult,Intermediate,3.94,76553,fiction,175.23,105.138,0.99,495,"Amazon Digital Services,  Inc.",4779,2,3.7355871551269315,70.09199999999998,0.022000000000000002,301618.82
449,Moon Called,Patricia Briggs,Excellent,4.18,129150,fiction,350.24,0.0,1.99,497,"Amazon Digital Services,  Inc.",4752,4,4.49843910928403,350.24,0.0,539847.0
450,Blue Bloods,Melissa de la Cruz,Intermediate,3.68,116687,fiction,702.24,421.344,3.99,497,"Amazon Digital Services,  Inc.",4752,2,3.7308104784875695,280.896,0.08866666666666667,429408.16000000003
451,The Alienist,Caleb Carr,Excellent,4.05,96981,fiction,1230.24,738.144,6.99,498,HarperCollins Publishers,4752,4,4.409676454423692,492.096,0.15533333333333332,392773.05
452,Between the World and Me,Ta-Nehisi Coates,Famous,4.4,74218,fiction,523.25,0.0,2.99,499,"Amazon Digital Services,  Inc.",4725,3,4.168206039410077,523.25,0.0,326559.2
453,Paradise Lost,"John Milton, John      Leonard",Intermediate,3.8,96316,fiction,868.26,0.0,4.99,502,"Amazon Digital Services,  Inc.",4698,2,3.7334811788356985,868.26,0.0,366000.8
454,The Big Short: Inside the Doomsday Machine,Michael   Lewis,Excellent,4.26,37090,fiction,1216.26,729.756,6.99,502,Simon and Schuster Digital Sales Inc,4698,4,4.305707416951043,486.504,0.15533333333333332,158003.4
456, A Monster Calls ,"Patrick Ness, Jim Kay, Siobhan Dowd",Excellent,4.36,104579,fiction,1842.45,1105.47,10.65,505,Random House LLC,4671,4,4.515779454997455,736.98,0.23666666666666666,455964.44000000006
457,Towers of Midnight,"Robert Jordan, Brandon Sanderson",Famous,4.42,91383,fiction,344.27,206.562,1.99,505,"Amazon Digital Services,  Inc.",4671,3,4.21034806551461,137.70799999999997,0.044222222222222225,403912.86
458,The Day of the Jackal,Frederick Forsyth,Excellent,4.25,85883,fiction,171.27,0.0,0.99,508,"Amazon Digital Services,  Inc.",4671,4,4.448564905304626,171.27,0.0,365002.75
459,Rework,"Jason Fried, David Heinemeier Hansson",Intermediate,3.93,88626,fiction,517.27,310.362,2.99,509,Simon and Schuster Digital Sales Inc,4671,2,3.7580264195209097,206.90799999999996,0.06644444444444444,348300.18
460,Attachments,Rainbow Rowell,Intermediate,3.95,105414,fiction,170.28,102.168,0.99,511,"Amazon Digital Services,  Inc.",4644,2,3.794160965237605,68.112,0.022000000000000002,416385.30000000005
462,Tell the Wolves I'm Home,Carol Rifka Brunt,Excellent,4.04,85582,fiction,340.29,0.0,1.99,514,"Amazon Digital Services,  Inc.",4617,4,4.384955002415651,340.29,0.0,345751.28
463,All Creatures Great And Small,James Herriot,Excellent,4.31,64779,fiction,1024.29,0.0,5.99,514,"Amazon Digital Services,  Inc.",4617,4,4.417576377469663,1024.29,0.0,279197.49
464,The Unbecoming of Mara Dyer,Michelle Hodkin,Excellent,4.09,83847,fiction,1879.29,1127.574,10.99,516,Macmillan,4617,4,4.396397083190328,751.7159999999999,0.24422222222222223,342934.23
465,Three to Get Deadly,Janet Evanovich,Excellent,4.14,113400,fiction,1109.79,665.874,6.49,517,Hachette Book Group,4617,4,4.463846753718935,443.91599999999994,0.14422222222222222,469475.99999999994
466,The Scarlet Pimpernel,Emmuska Orczy,Excellent,4.06,93217,fiction,648.09,388.854,3.79,517,Hachette Book Group,4617,4,4.405799912348811,259.23600000000005,0.08422222222222221,378461.01999999996
467,The Monster at the End of This Book,"Jon Stone, Michael J. Smollin",Famous,4.45,102184,fiction,340.29,0.0,1.99,518,"Amazon Digital Services,  Inc.",4617,3,4.238754859707582,340.29,0.0,454718.80000000005
468,Tales of a Fourth Grade Nothing,Judy Blume,Excellent,4.09,106435,fiction,508.3,304.98,2.99,519,Penguin Group (USA) LLC,4590,4,4.437835417939226,203.32,0.06644444444444444,435319.14999999997
469,Shadow and Bone,Leigh Bardugo,Excellent,4.05,135225,fiction,678.3,0.0,3.99,519,"Amazon Digital Services,  Inc.",4590,4,4.46742408069826,678.3,0.0,547661.25
470,Het diner,"Herman Koch, Sam Garrett",Novice,3.22,74979,fiction,848.3,0.0,4.99,520,"Amazon Digital Services,  Inc.",4590,1,3.2159781744342126,848.3,0.0,241432.38
471,Champion,Marie Lu,Excellent,4.37,114623,nonfiction,1688.31,1012.986,9.99,523,Simon and Schuster Digital Sales Inc,4563,4,4.534710223933168,675.324,0.222,500902.51
472,Contact,Carl Sagan,Excellent,4.11,90917,fiction,1350.31,810.186,7.99,524,Random House LLC,4563,4,4.416459949446262,540.1239999999999,0.17755555555555555,373668.87000000005
473,Lola and the Boy Next Door,Stephanie Perkins,Intermediate,4.0,108370,fiction,674.31,404.586,3.99,524,"Amazon Digital Services,  Inc.",4563,2,3.813965232346004,269.72399999999993,0.08866666666666667,433480.0
474,White Teeth,Zadie Smith,Intermediate,3.75,82474,fiction,167.31,100.386,0.99,524,"Amazon Digital Services,  Inc.",4563,2,3.691528929686953,66.924,0.022,309277.5
475,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,"Chris Kyle, Scott McEwen, Jim DeFelice",Intermediate,3.97,61422,fiction,2153.06,1291.836,12.74,525,Macmillan,4563,2,3.7063324097117727,861.2239999999999,0.2831111111111111,243845.34000000003
476,My Horizontal Life: A Collection of One-Night Stands,Chelsea Handler,Intermediate,3.79,83607,nonfiction,1294.54,776.724,7.66,526,Simon and Schuster Digital Sales Inc,4563,2,3.7058991338924905,517.8159999999999,0.17022222222222222,316870.53
477,The Power of Six,Pittacus Lore,Excellent,4.17,97938,fiction,1843.79,1106.274,10.91,526,Macmillan,4563,4,4.447382266147337,737.5160000000001,0.2424444444444444,408401.46
478,The Interestings,Meg Wolitzer,Intermediate,3.54,76566,fiction,1342.32,805.392,7.99,528,HarperCollins Publishers,4536,2,3.615616652469704,536.9279999999999,0.17755555555555558,271043.64
479,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,Bill Watterson,Famous,4.65,93001,fiction,166.32,0.0,0.99,530,"Amazon Digital Services,  Inc.",4536,3,4.282396915247915,166.32,0.0,432454.65
480,People of the Book,Geraldine Brooks,Intermediate,4.0,95796,fiction,1291.92,775.152,7.69,531,Penguin Group (USA) LLC,4536,2,3.792540763531851,516.768,0.1708888888888889,383184.0
483,"So Long, and Thanks for All the Fish",Douglas Adams,Excellent,4.08,93774,fiction,1985.63,1191.378,11.89,535,HarperCollins Publishers,4509,4,4.412834829129104,794.2520000000002,0.2642222222222222,382597.92
484,Der Steppenwolf: ErzÃ¤hlung,"Hermann Hesse, Basil Creighton",Excellent,4.11,80769,fiction,833.33,499.998,4.99,535,"Amazon Digital Services,  Inc.",4509,4,4.3959000331525315,333.33200000000005,0.11088888888888888,331960.59
485,The Surgeon,Tess Gerritsen,Excellent,4.1,89468,nonfiction,1835.33,1101.198,10.99,536,Random House LLC,4509,4,4.4106690332947185,734.1319999999998,0.24422222222222223,366818.8
486,The Girl You Left Behind,Jojo Moyes,Intermediate,3.95,80991,fiction,1152.04,691.224,6.94,537,Random House LLC,4482,2,3.7483768493912644,460.8159999999999,0.15422222222222223,319914.45
487,Royal Assassin,Robin Hobb,Excellent,4.21,82608,fiction,164.34,0.0,0.99,538,"Amazon Digital Services,  Inc.",4482,4,4.429810945985836,164.34,0.0,347779.68
488,Childhood's End,Arthur C. Clarke,Excellent,4.09,87141,fiction,1226.74,0.0,7.39,539,"Amazon Digital Services,  Inc.",4482,4,4.403091009290599,1226.74,0.0,356406.69
489, The Tale of Despereaux,"Kate DiCamillo, Timothy Basil Ering",Intermediate,4.0,113066,fiction,1153.35,692.01,6.99,541,Penguin Group (USA) LLC,4455,2,3.8213343476849695,461.3399999999999,0.15533333333333332,452264.0
490,"Animal, Vegetable, Miracle: A Year of Food Life","Barbara Kingsolver, Steven L. Hopp, Camille Kingsolver, Richard A. Houser",Excellent,4.03,83881,fiction,823.35,494.01,4.99,542,"Amazon Digital Services,  Inc.",4455,4,4.3784675107230875,329.34000000000003,0.11088888888888888,338040.43
491,Heir of Fire,Sarah J. Maas,Famous,4.53,123843,fiction,163.35,98.01,0.99,543,Hachette Book Group,4455,3,4.296149988284729,65.33999999999999,0.022000000000000002,561008.79
493,The Sweetness at the Bottom of the Pie,Alan Bradley,Intermediate,3.81,99841,fiction,1757.25,1054.35,10.65,545,Penguin Group (USA) LLC,4455,2,3.7427253088242183,702.9000000000001,0.23666666666666664,380394.21
494,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Donald Miller,Intermediate,3.92,82090,fiction,162.36,0.0,0.99,546,"Amazon Digital Services,  Inc.",4428,2,3.7417182184405133,162.36,0.0,321792.8
495,A Breath of Snow and Ashes,Diana Gabaldon,Famous,4.43,87098,nonfiction,1746.6,1047.96,10.65,547,Penguin Group (USA) LLC,4428,3,4.205005267527865,698.6399999999999,0.23666666666666666,385844.13999999996
496,The Blood of Olympus,Rick Riordan,Famous,4.41,110719,fiction,162.36,97.416,0.99,549,"Amazon Digital Services,  Inc.",4428,3,4.240690430845072,64.94400000000002,0.022,488270.79000000004
497,Truly Madly Guilty,Liane Moriarty,Intermediate,3.55,90477,fiction,162.36,0.0,0.99,549,"Amazon Digital Services,  Inc.",4428,2,3.6476171968086764,162.36,0.0,321193.35
498,"Saga, Volume One","Brian K. Vaughan, Fiona Staples",Excellent,4.25,131906,fiction,162.36,97.416,0.99,550,"Amazon Digital Services,  Inc.",4428,4,4.523107137265422,64.94400000000002,0.022,560600.5
499,The Art of Fielding,Chad Harbach,Intermediate,3.99,81712,fiction,324.37,194.622,1.99,551,"Amazon Digital Services,  Inc.",4401,2,3.7619164621680894,129.748,0.044222222222222225,326030.88
500,A Moveable Feast,Ernest Hemingway,Excellent,4.04,69992,fiction,813.37,488.022,4.99,551,Penguin Group (USA) LLC,4401,4,4.35002184335778,325.348,0.11088888888888888,282767.68
501,Fablehaven,Brandon Mull,Excellent,4.08,99390,fiction,1470.26,882.156,9.02,553,Random House LLC,4401,4,4.422938824071606,588.104,0.20044444444444443,405511.2
502,The Wide Window,"Lemony Snicket, Brett Helquist",Intermediate,3.91,118624,fiction,161.37,96.822,0.99,554,"Amazon Digital Services,  Inc.",4401,2,3.80267049017414,64.548,0.022000000000000002,463819.84
503,Grave Peril,Jim Butcher,Excellent,4.18,97736,nonfiction,322.38,193.428,1.99,557,"Amazon Digital Services,  Inc.",4374,4,4.4500236017571915,128.952,0.04422222222222222,408536.48
504,Einstein. His Life and Universe,Walter Isaacson,Excellent,4.08,71156,nonfiction,322.38,193.428,1.99,557,"Amazon Digital Services,  Inc.",4374,4,4.364887051926024,128.952,0.04422222222222222,290316.48
505,Effortless,S.C. Stephens,Excellent,4.37,83085,fiction,160.38,96.228,0.99,558,"Amazon Digital Services,  Inc.",4374,4,4.478811140512593,64.152,0.022,363081.45
506,The Street Lawyer,John Grisham,Intermediate,3.81,80577,fiction,320.39,192.234,1.99,561,Random House LLC,4347,2,3.7054865934823327,128.15599999999998,0.044222222222222225,306998.37
507,"Roll of Thunder, Hear My Cry",Mildred D. Taylor,Intermediate,3.79,92980,nonfiction,642.39,385.434,3.99,561,Hachette Book Group,4347,2,3.7243576850638282,256.95599999999996,0.08866666666666667,352394.2
508,Pride and Prejudice and Zombies,"Seth Grahame-Smith, Jane Austen",Novice,3.28,103995,fiction,615.02,369.012,3.82,562,"Amazon Digital Services,  Inc.",4347,1,3.2908066541374517,246.00799999999998,0.08488888888888889,341103.6
509,Lets Explore Diabetes with Owls,David Sedaris,Intermediate,3.8,81616,fiction,478.4,287.04,2.99,565,Macmillan,4320,2,3.704712250938976,191.35999999999996,0.06644444444444444,310140.8
510,Ð˜Ð´Ð¸Ð¾Ñ‚,"Fyodor Dostoyevsky, Constance Garnett, Alan Myers, Joseph Frank, Anna Brailovsky",Excellent,4.18,74642,fiction,1438.4,863.04,8.99,565,Penguin Group (USA) LLC,4320,4,4.40319563438146,575.3600000000001,0.19977777777777778,312003.56
511,Dirk Gently's Holistic Detective Agency,Douglas Adams,Intermediate,3.97,89569,nonfiction,478.4,0.0,2.99,566,"Amazon Digital Services,  Inc.",4320,2,3.771865029685785,478.4,0.0,355588.93
512,Rodrick Rules,Jeff Kinney,Excellent,4.1,91831,fiction,478.4,0.0,2.99,567,"Amazon Digital Services,  Inc.",4320,4,4.41519761715054,478.4,0.0,376507.1
513,Why Not Me?,Mindy Kaling,Intermediate,3.89,74199,fiction,1598.4,959.04,9.99,568,Random House LLC,4320,2,3.7151615621116107,639.3600000000001,0.222,288634.11
514,Four: A Divergent Collection,Veronica Roth,Excellent,4.1,97058,fiction,475.41,0.0,2.99,570,"Amazon Digital Services,  Inc.",4293,4,4.424814324984498,475.41,0.0,397937.8
